uf_mun_x,total,AFR,ASI,EST,FRC,GER,GRE,IBR,ITA,JEW,MUS,NOR,RUS
MG_ANDRADAS,43838,0.292,1.3801,0.1779,4.2908,1.1725,0.1939,91.6556,0.4152,0.1528,0.2099,0.0251,0.0342
MG_ANDRELANDIA,13931,0.5097,1.0624,0.0646,3.3594,0.7681,0.079,93.4463,0.4307,0.0,0.2441,0.0072,0.0287
MG_ANGELANDIA,7592,0.0527,0.1185,0.0,1.8309,0.0527,0.0,97.8662,0.0263,0.0,0.0527,0.0,0.0
MG_ANTONIO CARLOS,12920,0.5263,0.7895,0.0619,2.6084,0.8669,0.0232,94.3963,0.4489,0.0,0.1858,0.0774,0.0155
MG_ANTONIO DIAS,10079,2.6689,0.5556,0.0595,2.4506,0.6747,0.0595,92.9854,0.3572,0.0,0.1389,0.0298,0.0198
MG_ANTONIO PRADO DE MINAS,2035,0.0983,1.769,0.0491,5.8968,1.4742,0.0491,89.828,0.3931,0.0,0.2457,0.0983,0.0983
MG_ARACAI,2470,0.3239,0.3239,0.0405,3.9676,0.3644,0.0,94.6964,0.1619,0.0405,0.081,0.0,0.0
MG_ARACITABA,2499,0.2801,0.8003,0.0,2.2409,0.3601,0.08,95.5582,0.4402,0.0,0.2401,0.0,0.0
MG_ARACUAI,39193,0.2526,0.2526,0.0102,3.5746,0.2577,0.0102,95.4788,0.1072,0.0,0.0485,0.0026,0.0051
MG_ARAGUARI,126973,0.4662,0.7663,0.0748,3.0518,0.8923,0.0417,94.2216,0.2308,0.015,0.1961,0.0244,0.0189
MG_ARANTINA,3792,0.5011,0.9757,0.0527,1.5559,0.6593,0.0791,95.3323,0.6065,0.0264,0.1846,0.0264,0.0
MG_ARAPONGA,8316,0.2646,1.1424,0.012,2.1284,0.3608,0.0241,95.5868,0.2886,0.0,0.1563,0.012,0.0241
MG_ARAPORA,5114,0.1564,0.4106,0.0587,2.1901,0.5671,0.0196,96.1674,0.3324,0.0,0.0782,0.0196,0.0
MG_ARAPUA,3192,0.3446,0.6579,0.1566,6.1404,0.8145,0.1566,91.0401,0.3759,0.0313,0.1253,0.0313,0.1253
MG_ARAUJOS,9111,0.3732,0.3402,0.0329,2.25,0.6366,0.022,95.7195,0.2963,0.2415,0.0878,0.0,0.0
MG_ARAXA,116632,0.4647,0.7571,0.0755,2.9529,1.0992,0.0532,93.9279,0.3575,0.0292,0.2143,0.0274,0.0412
MG_ARCEBURGO,10505,0.3332,0.8948,0.1999,2.7035,1.1518,0.0381,94.1647,0.2665,0.019,0.1999,0.0,0.0286
MG_ARCOS,41716,0.4147,0.537,0.0455,2.8958,0.6832,0.0336,94.8461,0.3092,0.0192,0.1534,0.024,0.0384
MG_AREADO,16452,0.3161,1.0151,0.0425,2.9419,0.9178,0.0365,94.256,0.231,0.0122,0.1945,0.0061,0.0304
MG_ARGIRITA,3657,0.1641,0.6016,0.0273,1.9141,0.7657,0.1094,96.1444,0.2188,0.0,0.0547,0.0,0.0
MG_ARICANDUVA,3967,0.126,0.5546,0.0252,1.4621,0.2521,0.0,97.5044,0.0252,0.0,0.0504,0.0,0.0
MG_ARINOS,19008,0.1105,0.2315,0.0316,2.9724,0.1684,0.0105,96.3384,0.0526,0.0158,0.0631,0.0053,0.0
MG_ASTOLFO DUTRA,14911,0.1744,0.8785,0.0671,3.5343,0.8048,0.0201,94.105,0.2146,0.0268,0.1408,0.0134,0.0201
MG_ATALEIA,15027,0.0532,0.366,0.0266,3.161,0.4592,0.0399,95.6678,0.0865,0.0,0.1198,0.0,0.02
MG_AUGUSTO DE LIMA,4793,0.4381,0.4799,0.0,2.6914,0.5842,0.0209,95.5977,0.0626,0.0,0.0417,0.0209,0.0626
MG_BAEPENDI,23592,1.2928,0.7714,0.0551,1.8184,0.9071,0.0212,94.6762,0.2162,0.0254,0.1738,0.0212,0.0212
MG_BALDIM,4611,0.1735,0.7374,0.0,3.5784,0.7807,0.0,94.2962,0.3036,0.0,0.1084,0.0,0.0217
MG_BAMBUI,29718,0.2456,0.9893,0.0639,2.194,0.5788,0.0808,95.0299,0.2793,0.0168,0.4576,0.0168,0.0471
MG_BANDEIRA,4822,0.083,0.4977,0.0207,3.2559,0.0622,0.0,96.039,0.0207,0.0,0.0207,0.0,0.0
MG_BANDEIRA DO SUL,6784,0.2358,0.7812,0.0442,3.8178,0.9729,0.0884,93.5731,0.2948,0.0147,0.1032,0.0295,0.0442
MG_BARAO DE COCAIS,31830,0.4398,0.9362,0.088,3.2171,0.8294,0.0848,93.7449,0.4178,0.022,0.1728,0.0126,0.0346
MG_BARAO DE MONTE ALTO,3386,0.1772,0.5611,0.0591,2.6875,0.4725,0.0,95.3928,0.3544,0.0,0.2658,0.0295,0.0
MG_BARBACENA,136138,0.4628,0.8697,0.1021,2.9668,1.1158,0.0404,93.7505,0.335,0.0213,0.2821,0.0235,0.0301
MG_BARRA LONGA,6823,0.8647,1.1872,0.0586,2.4036,0.7182,0.0147,93.3753,0.5423,0.0,0.7328,0.0733,0.0293
MG_BARROSO,23460,0.4518,0.9676,0.1151,2.4467,1.0827,0.0554,94.2455,0.3367,0.0128,0.1918,0.0554,0.0384
MG_BELA VISTA DE MINAS,12505,0.6317,0.6158,0.04,2.431,0.9036,0.08,94.8261,0.2479,0.008,0.2079,0.0,0.008
MG_BELMIRO BRAGA,3446,0.2612,0.6674,0.0,2.4376,0.9867,0.029,95.1538,0.2612,0.0,0.1451,0.0,0.058
MG_BELO HORIZONTE,3042633,0.4066,0.9232,0.0777,3.2334,1.272,0.0575,93.4581,0.2525,0.0227,0.2339,0.0303,0.032
MG_BELO ORIENTE,19981,0.5155,0.5055,0.025,2.2722,0.5755,0.015,95.5908,0.3203,0.015,0.1101,0.04,0.015
MG_BELO VALE,8573,0.3616,0.6999,0.0467,2.4262,0.4899,0.0233,95.0542,0.6299,0.0,0.21,0.0233,0.035
MG_BERILO,13278,0.0226,0.8586,0.0,3.6075,0.113,0.0226,95.3231,0.0226,0.0,0.0151,0.0075,0.0075
MG_BERIZAL,3791,0.0791,0.5803,0.0264,4.5107,0.3429,0.0264,94.1176,0.1583,0.0,0.1319,0.0,0.0264
MG_BERTOPOLIS,4501,0.2,1.333,0.0,4.9545,0.2444,0.0,92.9571,0.1333,0.0222,0.1555,0.0,0.0
MG_BETIM,372512,0.328,0.655,0.0537,2.9119,0.7925,0.0416,94.8098,0.2099,0.0201,0.1369,0.0156,0.025
MG_BIAS FORTES,4302,0.5114,1.232,0.1162,2.0456,0.7206,0.093,94.6072,0.3952,0.0,0.2557,0.0,0.0232
MG_BICAS,16361,0.2567,1.0085,0.0611,3.3128,0.9413,0.1345,93.7534,0.2017,0.0122,0.2506,0.0183,0.0489
MG_BIQUINHAS,2962,0.3714,0.4051,0.0,3.1735,0.4051,0.0,95.4085,0.2363,0.0,0.0,0.0,0.0
MG_BOA ESPERANCA,44015,0.2476,0.8747,0.0886,2.4287,1.0542,0.0295,94.5996,0.3703,0.0341,0.2045,0.0409,0.0273
MG_BOCAINA DE MINAS,4827,0.145,1.3673,0.0414,3.0454,0.6215,0.0207,94.3443,0.1865,0.0414,0.1657,0.0,0.0207
MG_BOCAIUVA,53824,0.1988,0.4849,0.0483,3.2495,0.6949,0.0334,94.9781,0.1932,0.0149,0.0687,0.0167,0.0186
MG_BOM DESPACHO,53444,0.5763,0.6661,0.0805,2.3688,0.9823,0.0318,94.7665,0.3143,0.0374,0.1385,0.0112,0.0262
MG_BOM JARDIM DE MINAS,8659,0.4388,1.0394,0.0462,2.3328,0.7738,0.0346,94.7338,0.358,0.0231,0.1617,0.0115,0.0462
MG_BOM JESUS DA PENHA,4629,0.108,0.6481,0.108,2.4843,0.8641,0.0648,95.3338,0.2376,0.0,0.108,0.0432,0.0
MG_BOM JESUS DO AMPARO,5771,0.3119,0.6411,0.052,2.1487,0.6065,0.0173,95.668,0.3466,0.0,0.2079,0.0,0.0
MG_BOM JESUS DO GALHO,17361,0.2534,0.5933,0.0691,2.0851,0.4838,0.0576,95.8989,0.3571,0.0115,0.144,0.0403,0.0058
MG_BOM REPOUSO,12233,0.3515,0.7357,0.0572,2.3543,0.7357,0.0,95.1688,0.3924,0.0163,0.1308,0.0163,0.0409
MG_BOM SUCESSO,21081,0.389,0.6594,0.0332,3.1924,0.5977,0.019,94.6302,0.2846,0.0237,0.1233,0.0095,0.0379
MG_BONFIM,3046,0.1641,0.4924,0.0657,2.3638,0.2955,0.0657,96.1589,0.2626,0.0328,0.0985,0.0,0.0
MG_BONFINOPOLIS DE MINAS,7781,0.1799,0.6297,0.1028,2.9045,0.437,0.1285,95.4119,0.1285,0.0,0.0386,0.0386,0.0
MG_BONITO DE MINAS,6983,0.0573,0.1146,0.0,3.394,0.0859,0.0143,96.2624,0.0286,0.0,0.043,0.0,0.0
MG_BORDA DA MATA,19579,0.4341,1.2513,0.0562,2.8193,0.761,0.0613,94.0957,0.3116,0.0204,0.1328,0.0153,0.0409
MG_BOTELHOS,18078,0.3098,1.5101,0.0885,3.9219,0.7523,0.0443,92.7536,0.343,0.0498,0.1438,0.0443,0.0387
MG_BOTUMIRIM,5954,0.3023,0.5878,0.0168,3.0568,0.6382,0.1176,95.1797,0.0504,0.0,0.0336,0.0168,0.0
MG_BRAS PIRES,4993,0.3204,1.0815,0.0801,2.2431,0.5408,0.0401,94.9129,0.2403,0.02,0.4406,0.0,0.0801
MG_BRASILANDIA DE MINAS,14366,0.2019,0.4942,0.0626,3.9816,0.2924,0.0209,94.7515,0.0766,0.0,0.1044,0.007,0.007
MG_BRASILIA DE MINAS,38087,0.0525,0.2442,0.0158,4.6473,0.2442,0.0053,94.6622,0.0998,0.0053,0.0158,0.0053,0.0026
MG_BRAUNAS,5647,0.425,0.6198,0.0177,3.7542,0.6906,0.0177,94.1916,0.1948,0.0,0.0708,0.0177,0.0
MG_BRAZOPOLIS,8669,0.3461,1.3035,0.0577,2.8492,0.7267,0.0231,94.1054,0.2768,0.0461,0.2538,0.0,0.0115
MG_BRUMADINHO,36003,0.3416,1.3416,0.0778,3.1414,0.6722,0.0222,93.9477,0.2111,0.0167,0.1944,0.025,0.0083
MG_BUENO BRANDAO,13227,0.2117,1.1794,0.0907,2.2832,0.6199,0.0454,94.8212,0.2873,0.0302,0.378,0.0302,0.0227
MG_BUENOPOLIS,11133,0.4581,0.7096,0.018,3.8804,0.7096,0.0269,93.8471,0.1437,0.0,0.1617,0.0269,0.018
MG_BUGRE,3259,0.1841,0.3682,0.0614,2.2706,0.3989,0.0,96.1952,0.2148,0.0,0.1534,0.0614,0.0921
MG_BURITIS,23357,0.1199,0.5095,0.0171,3.8447,0.4966,0.0043,94.7724,0.0813,0.0043,0.1242,0.0086,0.0171
MG_BURITIZEIRO,27681,0.1337,0.3287,0.1553,2.9551,0.2276,0.1264,95.925,0.0903,0.0036,0.0434,0.0108,0.0
MG_CABECEIRA GRANDE,5428,0.2027,0.1658,0.0368,2.1186,0.2395,0.0368,96.8865,0.2211,0.0,0.0368,0.0553,0.0
MG_CABO VERDE,13881,0.3674,0.9942,0.072,2.8168,0.8933,0.1153,94.1719,0.3242,0.036,0.1873,0.0,0.0216
MG_CACHOEIRA DA PRATA,4259,0.2348,1.0331,0.1174,3.6863,0.3287,0.0,94.2944,0.1644,0.0235,0.1174,0.0,0.0
MG_CACHOEIRA DE MINAS,11160,0.3136,1.1559,0.0896,2.4731,0.6183,0.0717,94.8208,0.1971,0.0,0.233,0.0179,0.009
MG_CACHOEIRA DE PAJEU,8857,0.1016,0.9371,0.0113,1.8516,0.2823,0.0113,96.4661,0.1581,0.0113,0.1355,0.0113,0.0226
MG_CACHOEIRA DOURADA,2763,0.2895,0.2895,0.0,2.5335,0.941,0.1448,95.2588,0.4705,0.0,0.0724,0.0,0.0
MG_CAETANOPOLIS,10551,0.1232,0.4549,0.0379,2.3789,0.3696,0.0284,96.4364,0.1043,0.019,0.0284,0.0,0.019
MG_CAETE,40502,0.4123,0.7629,0.0815,3.2072,0.8074,0.0741,94.0077,0.3926,0.0148,0.2074,0.0148,0.0173
MG_CAIANA,5696,0.3862,2.3174,0.0702,3.7044,0.9656,0.0527,92.1524,0.1931,0.0176,0.1053,0.0351,0.0
MG_CAJURI,4414,0.3398,0.9289,0.1133,2.0616,0.5437,0.0227,95.5143,0.2039,0.0,0.2039,0.0,0.068
MG_CALDAS,16071,0.1991,0.672,0.0871,2.3832,0.896,0.0249,95.047,0.3111,0.0436,0.1556,0.1556,0.0249
MG_CAMACHO,3338,0.3295,0.9886,0.5992,1.0186,0.2996,0.0,96.2552,0.1198,0.0599,0.2996,0.03,0.0
MG_CAMANDUCAIA,24631,0.4019,1.1733,0.0771,2.8379,1.0718,0.0731,93.8939,0.2314,0.0162,0.1583,0.0244,0.0406
MG_CAMBUI,32399,0.2654,0.9198,0.0556,3.3149,1.034,0.037,93.8455,0.3025,0.034,0.1265,0.0154,0.0494
MG_CAMBUQUIRA,14977,0.4006,1.0616,0.0401,3.4787,1.1751,0.0334,93.3164,0.2671,0.0267,0.1736,0.0,0.0267
MG_CAMPANARIO,4886,0.1637,0.3684,0.0409,2.0262,0.3889,0.0409,96.7663,0.0819,0.0,0.1228,0.0,0.0
MG_CAMPANHA,18662,0.3322,0.9645,0.0965,2.7864,1.27,0.0965,93.8645,0.3108,0.0322,0.1661,0.0322,0.0482
MG_CAMPESTRE,24420,0.5037,0.8149,0.1065,4.1892,0.6798,0.086,93.0713,0.344,0.0491,0.0942,0.0205,0.041
MG_CAMPINA VERDE,24220,0.1321,0.5161,0.0165,2.4071,0.3675,0.0495,96.0776,0.2436,0.0165,0.1321,0.0165,0.0248
MG_CAMPO AZUL,3073,0.0325,0.1952,0.0,4.9463,0.1302,0.0,94.5981,0.0976,0.0,0.0,0.0,0.0
MG_CAMPO BELO,64355,0.331,0.8484,0.1088,2.6276,0.9525,0.0249,94.4464,0.2844,0.0482,0.2937,0.0109,0.0233
MG_CAMPO DO MEIO,13020,0.3379,0.7911,0.0768,2.9724,0.722,0.023,94.5084,0.384,0.0154,0.1306,0.023,0.0154
MG_CAMPO FLORIDO,8365,0.1195,0.6097,0.0239,2.893,0.4543,0.0239,95.2899,0.3825,0.0239,0.0956,0.0359,0.0478
MG_CAMPOS ALTOS,17225,0.3425,0.8708,0.0464,3.0421,0.865,0.0406,94.3048,0.2148,0.0348,0.1509,0.0464,0.0406
MG_CAMPOS GERAIS,27725,0.3499,0.6745,0.0577,2.2615,0.6673,0.0325,95.239,0.3823,0.0289,0.2561,0.0252,0.0252
MG_CANA VERDE,6362,0.4244,1.2889,0.0629,1.7447,0.9431,0.0314,94.8915,0.3301,0.0157,0.1415,0.0314,0.0943
MG_CANAA,5615,0.6411,0.6946,0.3384,1.2645,0.5699,0.0,96.1354,0.2137,0.0178,0.1247,0.0,0.0
MG_CANAPOLIS,13310,0.3231,0.4884,0.0751,2.4343,0.5635,0.0301,95.6799,0.2329,0.015,0.1052,0.015,0.0376
MG_CANDEIAS,16422,0.3654,1.023,0.1583,2.8011,0.5176,0.0487,94.4465,0.2923,0.0244,0.274,0.0183,0.0304
MG_CANTAGALO,3445,0.2322,0.3774,0.029,5.1089,0.5225,0.0,93.6139,0.029,0.0,0.0581,0.029,0.0
MG_CAPARAO,5822,0.5153,0.7042,0.0515,3.504,1.1336,0.0515,93.5589,0.3951,0.0172,0.0344,0.0344,0.0
MG_CAPELA NOVA,5656,0.0884,0.9371,0.1238,2.4576,0.3713,0.053,95.5269,0.3359,0.0,0.0707,0.0177,0.0177
MG_CAPELINHA,42318,0.1229,0.2434,0.0142,2.1929,0.13,0.0142,97.1832,0.0449,0.0,0.0402,0.0071,0.0071
MG_CAPETINGA,7860,0.3308,0.5344,0.0254,1.7812,0.5216,0.0254,96.0178,0.2672,0.0,0.4962,0.0,0.0
MG_CAPIM BRANCO,10145,0.4534,0.6111,0.0296,5.7467,0.6999,0.0099,92.1538,0.138,0.0296,0.1084,0.0197,0.0
MG_CAPINOPOLIS,19835,0.242,0.8419,0.0151,2.6468,0.5142,0.0101,95.1197,0.368,0.0101,0.2017,0.0151,0.0151
MG_CAPITAO ANDRADE,5637,0.3193,1.4547,0.0532,4.1689,0.6386,0.0177,92.8508,0.3903,0.0,0.0887,0.0,0.0177
MG_CAPITAO ENEAS,14727,0.129,0.3463,0.0136,4.726,0.2444,0.0068,94.432,0.0679,0.0,0.0272,0.0,0.0068
MG_CAPITOLIO,9074,0.5069,0.4629,0.0771,2.5568,0.6171,0.0441,94.9526,0.4629,0.0331,0.2094,0.0,0.0771
MG_CAPUTIRA,9583,0.2191,0.4278,0.1252,2.0766,0.407,0.0,96.3477,0.1461,0.0209,0.1983,0.0209,0.0104
MG_CARAI,17416,0.1034,0.1608,0.0,3.7896,0.0861,0.023,95.751,0.0459,0.0,0.0287,0.0,0.0115
MG_CARANAIBA,3527,0.2552,0.8222,0.1134,2.3533,0.3119,0.0284,95.8322,0.1701,0.0284,0.0284,0.0,0.0567
MG_CARANDAI,27593,0.3624,1.0292,0.058,2.3847,0.5255,0.0399,95.1256,0.2174,0.0326,0.1921,0.0181,0.0145
MG_CARANGOLA,43383,0.3135,0.8506,0.0645,3.0127,0.8828,0.0277,94.2466,0.2858,0.0254,0.2236,0.0461,0.0207
MG_CARATINGA,88904,0.3194,0.766,0.0832,2.6107,0.7278,0.0371,94.8562,0.2913,0.0405,0.2317,0.0135,0.0225
MG_CARBONITA,10126,0.1284,0.79,0.0198,4.8489,0.4148,0.0099,93.3932,0.158,0.0099,0.1975,0.0198,0.0099
MG_CAREACU,4655,0.2578,0.8808,0.0215,3.695,0.9667,0.043,93.6627,0.1289,0.0215,0.2793,0.0,0.043
MG_CARLOS CHAGAS,27061,0.1256,0.3732,0.0037,2.4648,1.5225,0.0222,95.1813,0.1035,0.0037,0.1589,0.0222,0.0185
MG_CARMESIA,2857,0.735,0.455,0.0,3.3602,0.28,0.0,94.9247,0.21,0.0,0.035,0.0,0.0
MG_CARMO DA CACHOEIRA,12659,0.5293,0.9795,0.0632,2.5515,0.7742,0.0237,94.5967,0.2449,0.0158,0.1738,0.0237,0.0237
MG_CARMO DA MATA,13715,0.2771,1.553,0.0948,3.3467,0.7437,0.0437,93.1316,0.226,0.0219,0.5541,0.0,0.0073
MG_CARMO DE MINAS,14782,0.548,1.0486,0.0271,2.5572,0.4397,0.0068,95.0345,0.1285,0.0541,0.115,0.0203,0.0203
MG_CARMO DO CAJURU,17790,0.253,0.3654,0.0393,4.8735,0.6127,0.0281,93.2603,0.1967,0.0169,0.326,0.0169,0.0112
MG_CARMO DO PARANAIBA,37375,1.2415,0.5833,0.0482,1.9077,0.4522,0.0749,95.2375,0.2595,0.0107,0.1204,0.0054,0.0589
MG_CARMO DO RIO CLARO,21019,0.333,0.6042,0.0761,2.688,1.0229,0.0381,94.7143,0.2093,0.019,0.2141,0.0571,0.0238
MG_CARMOPOLIS DE MINAS,19362,0.3512,0.6508,0.0465,3.0059,0.6559,0.0155,94.6338,0.3305,0.0155,0.2376,0.0155,0.0413
MG_CARNEIRINHO,8164,0.098,1.0167,0.0857,2.6458,0.5022,0.0122,95.0024,0.4777,0.0,0.1225,0.0,0.0367
MG_CARRANCAS,4534,0.3088,1.1469,0.0441,2.8011,0.7719,0.0662,94.1112,0.4191,0.0,0.3088,0.0221,0.0
MG_CARVALHOPOLIS,4043,0.3463,1.1872,0.0742,3.5617,0.4699,0.0495,93.5197,0.4699,0.0247,0.2968,0.0,0.0
MG_CARVALHOS,5749,0.2609,1.148,0.8697,1.9656,0.7132,0.0348,94.2425,0.3479,0.0348,0.3131,0.0174,0.0522
MG_CASA GRANDE,2574,0.3108,0.9324,0.1166,2.5641,0.6993,0.0,94.4833,0.5439,0.0,0.272,0.0,0.0777
MG_CASCALHO RICO,2588,0.3478,0.6569,0.0386,4.2504,0.8887,0.0773,93.3926,0.1932,0.0,0.1546,0.0,0.0
MG_CASSIA,21629,0.2173,0.7536,0.1295,2.603,0.7582,0.0416,94.9928,0.2127,0.0092,0.2728,0.0046,0.0046
MG_CATAGUASES,77878,0.2337,0.6754,0.0437,2.5951,0.7614,0.0244,95.2734,0.1695,0.0193,0.1682,0.0051,0.0308
MG_CATAS ALTAS,5142,0.7196,1.303,0.0778,2.8005,0.7779,0.0583,93.6989,0.3306,0.0,0.0972,0.0389,0.0972
MG_CATAS ALTAS DA NORUEGA,3924,0.3058,0.8665,0.1019,1.8603,0.5352,0.0255,95.3874,0.5861,0.0255,0.2294,0.0255,0.051
MG_CATUJI,8213,0.1705,0.2435,0.0244,2.216,0.3409,0.1461,96.7247,0.0487,0.0,0.0244,0.0487,0.0122
MG_CATUTI,3801,1.2365,0.2368,0.0263,1.1839,0.2368,0.0,96.6325,0.2368,0.0,0.1842,0.0263,0.0
MG_CAXAMBU,27060,0.4324,0.7539,0.1072,2.2727,1.1604,0.0296,94.7081,0.17,0.0148,0.2735,0.0517,0.0259
MG_CEDRO DO ABAETE,1435,0.2787,1.2544,0.0697,2.7875,0.4181,0.0697,94.3554,0.6272,0.0,0.0697,0.0,0.0697
MG_CENTRAL DE MINAS,8753,0.2856,1.1539,0.0343,3.1875,0.8112,0.0914,93.8193,0.2399,0.0685,0.2628,0.0114,0.0343
MG_CENTRALINA,11478,0.1917,0.6796,0.0261,2.4569,0.514,0.0087,95.5741,0.3049,0.0087,0.2178,0.0087,0.0087
MG_CHACARA,3214,0.28,0.6534,0.0311,3.8892,1.3068,0.28,92.906,0.5289,0.0311,0.0622,0.0311,0.0
MG_CHALE,6256,0.2078,1.039,0.016,2.4776,1.2948,0.016,94.2295,0.1758,0.048,0.4476,0.032,0.016
MG_CHAPADA DO NORTE,10660,0.0938,0.4503,0.0,2.0169,0.2533,0.0,97.1013,0.0469,0.0,0.0281,0.0094,0.0
MG_CHAPADA GAUCHA,8424,0.0712,0.2612,0.0237,4.4516,0.9734,0.0119,94.1002,0.0356,0.0,0.0475,0.0237,0.0
MG_CHIADOR,2914,0.3775,0.8922,0.0343,4.2896,0.9609,0.0,92.862,0.2059,0.2402,0.0686,0.0343,0.0343
MG_CIPOTANEA,6800,0.5441,0.7206,0.1324,4.5588,0.4118,0.0147,93.0588,0.3971,0.0147,0.1471,0.0,0.0
MG_CLARAVAL,3826,0.2614,0.9148,0.0261,2.2478,0.7841,0.0523,94.7987,0.4182,0.0261,0.3398,0.0784,0.0523
MG_CLARO DOS POCOES,8076,0.26,0.2353,0.0495,3.2442,0.6563,0.0371,95.2204,0.1486,0.0,0.1114,0.0248,0.0124
MG_CLAUDIO,31148,0.1766,0.5939,0.0257,4.9859,0.565,0.0161,93.2708,0.1702,0.0193,0.1637,0.0064,0.0064
MG_COIMBRA,8693,0.2531,0.8283,0.0345,1.8291,0.7247,0.046,95.6862,0.2301,0.0115,0.3566,0.0,0.0
MG_COLUNA,10617,0.1413,0.5746,0.0094,5.171,1.0549,0.0283,92.6439,0.1695,0.0,0.1507,0.0188,0.0377
MG_COMENDADOR GOMES,2534,0.0395,0.2762,0.0,2.0916,0.3946,0.0,96.8035,0.2368,0.0,0.1184,0.0395,0.0
MG_COMERCINHO,8538,0.1288,0.4216,0.0117,1.3938,0.1054,0.0351,97.4818,0.1874,0.0,0.2108,0.0,0.0234
MG_CONCEICAO DA APARECIDA,11755,0.2127,1.259,0.0766,2.4585,0.8082,0.017,94.4875,0.3403,0.034,0.1786,0.017,0.1106
MG_CONCEICAO DA BARRA DE MINAS,4315,0.8343,1.4137,0.0232,2.6419,0.6489,0.0695,93.8123,0.3476,0.0,0.139,0.0,0.0695
MG_CONCEICAO DAS ALAGOAS,30164,0.2917,0.789,0.0497,2.8113,0.5768,0.0332,94.9377,0.1658,0.0133,0.1691,0.1492,0.0133
MG_CONCEICAO DAS PEDRAS,3052,0.0983,3.9318,0.0983,2.8506,0.8191,0.0328,91.7431,0.2294,0.0,0.0983,0.0655,0.0328
MG_CONCEICAO DE IPANEMA,5200,0.2692,1.2692,0.0962,2.0769,1.5192,0.0385,93.6731,0.2308,0.3269,0.4038,0.0385,0.0577
MG_CONCEICAO DO MATO DENTRO,21114,0.2794,0.5683,0.09,1.8897,0.6394,0.0474,96.0405,0.2936,0.0047,0.1042,0.0142,0.0284
MG_CONCEICAO DO PARA,5719,0.3847,0.5595,0.0525,2.8327,0.5246,0.0,95.1215,0.2798,0.0,0.2273,0.0175,0.0
MG_CONCEICAO DO RIO VERDE,15466,0.3879,1.0022,0.1229,3.0713,0.7888,0.0582,94.0062,0.2392,0.0065,0.2522,0.0323,0.0323
MG_CONCEICAO DOS OUROS,10952,0.2648,0.9587,0.0639,2.447,1.0592,0.0365,94.7407,0.2557,0.0091,0.0913,0.0274,0.0457
MG_CONEGO MARINHO,5673,0.0881,0.0881,0.0176,2.6088,0.1763,0.0353,96.8976,0.0353,0.0,0.0353,0.0176,0.0
MG_CONFINS,6388,0.3601,0.5166,0.0939,3.9136,0.7201,0.047,93.8478,0.2661,0.0,0.1565,0.0783,0.0
MG_CONGONHAL,6256,0.2238,0.8632,0.016,2.8613,0.7513,0.048,94.6611,0.3037,0.032,0.1758,0.016,0.048
MG_CONGONHAS,62753,0.3426,0.7362,0.0606,3.0979,0.6565,0.0367,94.668,0.2247,0.0048,0.1291,0.0159,0.0271
MG_CONGONHAS DO NORTE,5321,0.094,0.2255,0.0188,1.8606,0.2631,0.0188,97.3125,0.1128,0.0,0.0752,0.0,0.0188
MG_CONQUISTA,8280,0.4106,1.1353,0.0725,3.756,0.8454,0.0121,92.8019,0.3865,0.0362,0.4348,0.0483,0.0604
MG_CONSELHEIRO LAFAIETE,137858,0.3837,0.8117,0.0798,2.8761,0.8777,0.0689,94.3863,0.2996,0.0123,0.1596,0.0247,0.0196
MG_CONSELHEIRO PENA,32206,0.3198,0.68,0.0683,2.2977,0.8973,0.0528,95.1065,0.2919,0.0186,0.2205,0.0124,0.0342
MG_CONSOLACAO,1890,0.1587,0.4233,0.0529,2.0635,0.7407,0.0,96.3492,0.1587,0.0,0.0529,0.0,0.0
MG_CONTAGEM,701511,0.3786,0.7086,0.053,2.9009,0.9197,0.0416,94.5522,0.2295,0.013,0.1551,0.0212,0.0265
MG_COQUEIRAL,10265,0.302,0.6917,0.0682,2.7764,0.9255,0.0097,94.6517,0.3117,0.0195,0.1948,0.0097,0.039
MG_CORACAO DE JESUS,27721,0.1154,0.2814,0.0253,5.4904,0.1227,0.0036,93.8134,0.101,0.0072,0.0289,0.0072,0.0036
MG_CORDISBURGO,8508,0.1293,0.2351,0.0235,2.4918,0.4114,0.0,96.4974,0.1175,0.0235,0.0235,0.0118,0.0353
MG_CORDISLANDIA,3468,0.2307,0.6632,0.0288,2.9412,1.0092,0.0,94.6078,0.2884,0.0,0.1442,0.0,0.0865
MG_CORINTO,30238,0.2513,0.4895,0.0364,3.0921,0.592,0.0331,95.1485,0.2414,0.0066,0.0628,0.0198,0.0265
MG_COROACI,10773,0.1949,0.362,0.0371,3.9265,0.2599,0.0,95.006,0.1114,0.0093,0.0743,0.0,0.0186
MG_COROMANDEL,33116,0.3412,0.6583,0.0242,4.0313,0.6794,0.0483,93.7432,0.2114,0.0091,0.2144,0.0242,0.0151
MG_CORONEL FABRICIANO,119848,0.5115,0.8436,0.0442,2.6684,0.8636,0.0409,94.5456,0.2712,0.0167,0.1552,0.02,0.0192
MG_CORONEL MURTA,8841,0.3506,0.2262,0.0,2.8051,0.3393,0.0,96.1656,0.0679,0.0,0.0452,0.0,0.0
MG_CORONEL PACHECO,3637,0.2475,0.5224,0.055,2.1721,1.0998,0.0275,95.4633,0.2475,0.055,0.055,0.0275,0.0275
MG_CORONEL XAVIER CHAVES,3871,0.5683,0.775,0.0775,2.4025,0.8267,0.0,95.0917,0.1808,0.0,0.0258,0.0,0.0517
