uf_mun_x,total,AFR,ASI,EST,FRC,GER,GRE,IBR,ITA,JEW,MUS,NOR,RUS
PB_BARAUNA,3994,0.0501,0.1753,0.0,0.2504,0.0,0.0,99.5243,0.0,0.0,0.0,0.0,0.0
PB_BARRA DE SANTA ROSA,15417,0.3243,0.1103,0.0,0.2205,0.0389,0.0065,99.293,0.0,0.0,0.0065,0.0,0.0
PB_BARRA DE SANTANA,6336,0.0,0.9628,0.0,0.6155,0.0,0.0,98.3902,0.0316,0.0,0.0,0.0,0.0
PB_BARRA DE SAO MIGUEL,5350,0.0374,0.1869,0.0,0.3738,0.0561,0.0,97.8318,1.3645,0.0,0.1495,0.0,0.0
PB_BAYEUX,98676,0.1996,0.3841,0.001,0.4814,0.1368,0.0051,98.7434,0.0142,0.0,0.0304,0.0041,0.0
PB_BELEM,16376,0.1771,0.1893,0.0,0.2504,0.0122,0.5191,98.7909,0.0305,0.0,0.0305,0.0,0.0
PB_BELEM DO BREJO DO CRUZ,7830,0.0766,0.166,0.0,0.3321,0.0128,0.0,99.3487,0.0639,0.0,0.0,0.0,0.0
PB_BERNARDINO BATISTA,3198,0.4378,0.1563,0.0,0.0938,0.2502,0.0,98.9368,0.0938,0.0,0.0,0.0,0.0313
PB_BOA VENTURA,5354,0.1681,0.3549,0.3362,0.4109,0.0374,0.0,98.6365,0.0187,0.0,0.0374,0.0,0.0
PB_BOA VISTA,5443,0.0551,0.1102,0.0,0.0919,0.0367,0.0,99.6326,0.0184,0.0,0.0551,0.0,0.0
PB_BOM JESUS,3056,1.0798,0.2291,0.0,2.127,0.0,0.0,96.5314,0.0,0.0,0.0327,0.0,0.0
PB_BOM SUCESSO,5911,0.5752,0.1523,0.0,0.406,0.0,0.0,98.765,0.0677,0.0,0.0338,0.0,0.0
PB_BONITO DE SANTA FE,10903,0.4861,0.2293,0.055,0.3852,0.0183,0.0092,98.7893,0.0275,0.0,0.0,0.0,0.0
PB_BOQUEIRAO,21950,0.0456,0.5285,0.0,0.6697,0.0273,0.0,98.5103,0.0957,0.0,0.1002,0.0228,0.0
PB_BORBOREMA,4717,0.0848,0.1696,0.0,0.2756,0.0,0.0,99.47,0.0,0.0,0.0,0.0,0.0
PB_BREJO DO CRUZ,15596,0.109,0.3719,0.0064,0.4039,0.0192,0.0,99.0703,0.0192,0.0,0.0,0.0,0.0
PB_BREJO DOS SANTOS,7173,0.5716,0.0836,0.0,0.1812,0.0139,0.0,99.1356,0.0139,0.0,0.0,0.0,0.0
PB_CAAPORA,19289,0.0881,0.3162,0.0,0.2748,0.0052,0.0052,99.2898,0.0052,0.0,0.0104,0.0052,0.0
PB_CABACEIRAS,5685,0.0176,0.4925,0.0,0.9147,0.0,0.0,98.3113,0.2463,0.0,0.0,0.0176,0.0
PB_CABEDELO,44733,0.2504,0.6393,0.0134,0.7467,0.5276,0.0,97.6729,0.0335,0.0045,0.076,0.0268,0.0089
PB_CACHOEIRA DOS INDIOS,8563,0.035,0.1285,0.0,1.9503,0.0467,0.0,97.8279,0.0117,0.0,0.0,0.0,0.0
PB_CACIMBA DE AREIA,3616,0.0,0.0277,0.0,1.2445,0.0277,0.0,98.7002,0.0,0.0,0.0,0.0,0.0
PB_CACIMBA DE DENTRO,15807,0.1835,0.0316,0.0,0.3669,0.0127,0.0,99.3737,0.0253,0.0,0.0063,0.0,0.0
PB_CACIMBAS,5856,0.1366,0.1537,0.0,0.2903,0.0,0.0171,99.4023,0.0,0.0,0.0,0.0,0.0
PB_CAICARA,8655,0.0462,0.2889,0.0,0.312,0.0809,0.0,99.2721,0.0,0.0,0.0,0.0,0.0
PB_CAJAZEIRAS,65597,0.3278,0.2698,0.0015,1.151,0.0579,0.003,98.1524,0.0168,0.0,0.0137,0.003,0.003
PB_CAJAZEIRINHAS,2689,0.1116,0.1116,0.0,0.3347,0.0,0.0372,99.3306,0.0744,0.0,0.0,0.0,0.0
PB_CALDAS BRANDAO,5636,0.0355,0.2129,0.0,0.3371,0.0532,0.0,99.3258,0.0355,0.0,0.0,0.0,0.0
PB_CAMALAU,6364,0.1414,1.4299,0.0,0.3771,0.0,0.0,97.9573,0.0,0.0,0.0786,0.0157,0.0
PB_CAMPINA GRANDE,409788,0.1681,0.612,0.0063,0.6564,0.1794,0.0122,98.2259,0.0276,0.0022,0.1025,0.0071,0.0002
PB_CAPIM,4371,0.0229,0.1373,0.0229,0.6177,0.2059,0.0,98.9934,0.0,0.0,0.0,0.0,0.0
PB_CARAUBAS,4114,0.3889,0.0486,0.0,0.4618,0.1458,0.0,98.8576,0.0486,0.0,0.0486,0.0,0.0
PB_CARRAPATEIRA,2241,0.3124,0.2231,0.0,0.8478,0.0,0.0,98.6167,0.0,0.0,0.0,0.0,0.0
PB_CASSERENGUE,4657,0.3436,0.0215,0.0,0.1074,0.0,0.0,99.5276,0.0,0.0,0.0,0.0,0.0
PB_CATINGUEIRA,4822,0.2903,0.3733,0.1659,0.9954,0.0415,0.0,98.1128,0.0207,0.0,0.0,0.0,0.0
PB_CATOLE DO ROCHA,29838,0.9049,0.1944,0.0067,0.3284,0.0704,0.0503,98.4282,0.0101,0.0,0.0034,0.0034,0.0
PB_CATURITE,3838,0.0,0.938,0.0,0.5211,0.0782,0.0,98.3846,0.0,0.0,0.0,0.0782,0.0
PB_CONCEICAO,19442,0.1903,0.2263,0.0309,0.5246,0.0411,0.0,98.9096,0.0514,0.0,0.0154,0.0,0.0103
PB_CONDADO,7544,0.2519,0.5567,0.0,0.2916,0.0133,0.0,98.8733,0.0133,0.0,0.0,0.0,0.0
PB_CONDE,18528,0.1565,0.3076,0.0108,0.3184,0.3724,0.0,98.5913,0.0432,0.0216,0.0324,0.1457,0.0
PB_CONGO,5798,0.2587,0.9659,0.0,0.4657,0.207,0.0,97.8096,0.276,0.0,0.0172,0.0,0.0
PB_COREMAS,15402,0.409,0.0974,0.0,0.435,0.0195,0.026,98.9157,0.0649,0.0,0.026,0.0065,0.0
PB_COXIXOLA,1497,0.0,0.2672,0.0,1.4028,0.0668,0.0,96.994,0.8016,0.0,0.4676,0.0,0.0
PB_CRUZ DO ESPIRITO SANTO,14565,0.0961,0.357,0.0,0.3364,0.0412,0.0137,99.1006,0.0069,0.0,0.0481,0.0,0.0
PB_CUBATI,7346,0.3539,0.0545,0.0,0.3539,0.0272,0.0136,99.1832,0.0136,0.0,0.0,0.0,0.0
PB_CUITE,26801,0.1306,0.1642,0.0112,0.2313,0.0187,0.0,99.4179,0.0224,0.0,0.0037,0.0,0.0
PB_CUITE DE MAMANGUAPE,5514,0.4534,0.6529,0.0,0.3264,0.0,0.0,98.5491,0.0181,0.0,0.0,0.0,0.0
PB_CUITEGI,6547,0.1527,0.2749,0.0,0.2444,0.0153,0.0153,99.2516,0.0458,0.0,0.0,0.0,0.0
PB_CURRAL DE CIMA,5911,0.0169,0.2199,0.0,0.1184,0.1353,0.0,99.3233,0.1692,0.0,0.0169,0.0,0.0
PB_CURRAL VELHO,2985,0.1005,0.938,0.0335,0.737,0.0,0.0,98.0905,0.067,0.0,0.0335,0.0,0.0
PB_DAMIAO,4688,0.0213,0.32,0.0,0.32,0.064,0.0,99.2108,0.064,0.0,0.0,0.0,0.0
PB_DESTERRO,9115,0.0768,0.2414,0.0,1.887,0.011,0.0219,97.6961,0.0658,0.0,0.0,0.0,0.0
PB_DIAMANTE,6559,0.3812,0.5184,0.183,0.3659,0.2439,0.0,97.9113,0.0915,0.0,0.3049,0.0,0.0
PB_DONA INES,10248,0.0195,0.3318,0.0,0.1269,0.0,0.0,99.5219,0.0,0.0,0.0,0.0,0.0
PB_DUAS ESTRADAS,5325,0.0376,0.3192,0.0,0.1878,0.0376,0.0,99.3991,0.0188,0.0,0.0,0.0,0.0
PB_EMAS,3151,0.5078,0.2539,0.0,0.2539,0.1904,0.0,98.794,0.0,0.0,0.0,0.0,0.0
PB_ESPERANCA,31990,0.0907,0.2907,0.0063,1.3942,0.1282,0.0031,98.0525,0.0125,0.0,0.0156,0.0031,0.0031
PB_FAGUNDES,11932,0.0503,0.6202,0.0,0.3939,0.0419,0.0,98.8602,0.0335,0.0,0.0,0.0,0.0
PB_FREI MARTINHO,3386,0.0295,0.0,0.0,0.3544,0.0,0.0295,99.5865,0.0,0.0,0.0,0.0,0.0
PB_GADO BRAVO,5541,0.018,0.4692,0.0,0.0902,0.0,0.0,99.4044,0.0,0.0,0.018,0.0,0.0
PB_GUARABIRA,62650,0.1899,0.2921,0.0,0.5603,0.0894,0.0399,98.7997,0.016,0.0,0.0112,0.0016,0.0
PB_GURINHEM,12810,0.1171,0.2732,0.0,0.5386,0.0078,0.0,99.0554,0.0078,0.0,0.0,0.0,0.0
PB_GURJAO,4190,0.0716,0.1671,0.0239,0.5251,0.0,0.0,99.1647,0.0477,0.0,0.0,0.0,0.0
PB_IBIARA,6881,0.3488,0.7121,0.2761,0.2616,0.0727,0.0,98.1979,0.1017,0.0,0.0145,0.0145,0.0
PB_IGARACY,6006,0.1166,0.3497,0.0,0.3164,0.0,0.0,99.1508,0.0,0.0,0.0666,0.0,0.0
PB_IMACULADA,11138,0.1975,0.3232,0.0,0.3502,0.0359,0.009,99.0483,0.0359,0.0,0.0,0.0,0.0
PB_INGA,20135,0.0944,0.4222,0.005,0.8046,0.0447,0.0199,98.5995,0.0,0.0,0.0099,0.0,0.0
PB_ITABAIANA,29723,0.1043,0.2456,0.0034,0.6056,0.0236,0.0067,98.957,0.0067,0.0,0.0471,0.0,0.0
PB_ITAPORANGA,23385,0.2053,0.2737,0.0641,0.3464,0.1368,0.0086,98.8198,0.0299,0.0,0.1155,0.0,0.0
PB_ITAPOROROCA,15577,0.0449,0.1541,0.0128,0.5457,0.1156,0.0064,99.1077,0.0064,0.0,0.0064,0.0,0.0
PB_ITATUBA,11352,0.1498,0.8369,0.0,0.9954,0.0264,0.0,97.9651,0.0264,0.0,0.0,0.0,0.0
PB_JACARAU,17284,0.0868,0.3934,0.0058,0.7232,0.0521,0.0,98.4494,0.2835,0.0,0.0058,0.0,0.0
PB_JERICO,10271,0.2823,0.1947,0.0,0.1168,0.0487,0.0,99.3477,0.0097,0.0,0.0,0.0,0.0
PB_JOAO PESSOA,822893,0.2881,0.4575,0.0126,0.6684,0.3766,0.0139,98.0525,0.0417,0.0022,0.0626,0.0236,0.0004
PB_JOCA CLAUDINO,847,0.1181,0.0,0.0,0.3542,0.1181,0.0,99.2916,0.0,0.0,0.1181,0.0,0.0
PB_JUAREZ TAVORA,8048,0.0124,0.2982,0.0,1.2425,0.0497,0.0249,98.1983,0.174,0.0,0.0,0.0,0.0
PB_JUAZEIRINHO,20136,0.6257,0.1738,0.005,0.6754,0.0745,0.0,98.1476,0.0,0.0,0.298,0.0,0.0
PB_JUNCO DO SERIDO,7613,0.2496,0.0657,0.0,0.6305,0.0263,0.0,98.9886,0.0394,0.0,0.0,0.0,0.0
PB_JURIPIRANGA,12897,0.031,0.2714,0.0,0.3179,0.0,0.0,99.3719,0.0078,0.0,0.0,0.0,0.0
PB_JURU,9573,0.0104,0.1985,0.0,0.0522,0.0313,0.0209,99.6344,0.0209,0.0,0.0209,0.0104,0.0
PB_LAGOA,5540,0.4874,0.1805,0.0,0.0542,0.0,0.0,99.1877,0.0542,0.0,0.0181,0.0,0.0181
PB_LAGOA DE DENTRO,8403,0.0476,0.2856,0.0,0.8092,0.0119,0.0119,98.8218,0.0,0.0,0.0119,0.0,0.0
PB_LAGOA SECA,29051,0.1549,0.5198,0.0,0.5645,0.1893,0.0069,98.4303,0.0103,0.0138,0.1102,0.0,0.0
PB_LASTRO,3687,1.546,0.5153,0.0,0.8137,0.1085,0.0271,96.9623,0.0271,0.0,0.0,0.0,0.0
PB_LIVRAMENTO,6939,0.0865,3.4299,0.0,0.4756,0.0,0.0721,95.9216,0.0,0.0,0.0,0.0144,0.0
PB_LOGRADOURO,2488,0.0,0.4019,0.0,0.4019,0.0,0.0,99.1961,0.0,0.0,0.0,0.0,0.0
PB_LUCENA,11333,0.1853,0.3,0.0,0.3,0.3441,0.0,98.8441,0.0176,0.0,0.0088,0.0,0.0
PB_MAE D'AGUA,4049,0.0741,0.0494,0.0,0.4199,0.0,0.0,99.4073,0.0494,0.0,0.0,0.0,0.0
PB_MALTA,6318,0.0475,0.1583,0.0,0.2691,0.0158,0.0,99.5093,0.0,0.0,0.0,0.0,0.0
PB_MAMANGUAPE,45567,0.1119,0.259,0.0066,0.4631,0.0878,0.0,99.0256,0.0417,0.0,0.0044,0.0,0.0
PB_MANAIRA,10844,0.0,0.1475,0.0,0.3781,0.0461,0.0,99.419,0.0092,0.0,0.0,0.0,0.0
PB_MARCACAO,5899,0.0339,0.0509,0.0,0.3051,0.0,0.0,99.6101,0.0,0.0,0.0,0.0,0.0
PB_MARI,23357,0.107,0.4795,0.0,0.4667,0.0599,0.0086,98.8269,0.0385,0.0,0.0128,0.0,0.0
PB_MARIZOPOLIS,5606,1.2665,0.3389,0.0,0.7135,0.0178,0.0,97.6632,0.0,0.0,0.0,0.0,0.0
PB_MASSARANDUBA,13245,0.0378,1.2231,0.0,0.3398,0.1812,0.0,98.1804,0.0,0.0,0.0302,0.0076,0.0
PB_MATARACA,7300,0.1233,0.5068,0.0137,0.137,0.0137,0.0,99.1507,0.0411,0.0,0.0137,0.0,0.0
PB_MATINHAS,2652,0.0,0.7164,0.0,0.641,0.1131,0.0,98.454,0.0,0.0,0.0754,0.0,0.0
PB_MATO GROSSO,2553,0.0,0.1175,0.0392,0.0392,0.0392,0.0,99.765,0.0,0.0,0.0,0.0,0.0
PB_MATUREIA,5175,0.1739,0.1159,0.0,0.4058,0.0193,0.0,99.0338,0.2512,0.0,0.0,0.0,0.0
PB_MOGEIRO,12470,0.6816,0.1123,0.0,2.0289,0.0321,0.0,97.1371,0.0,0.0,0.008,0.0,0.0
PB_MONTADAS,5042,0.0793,0.357,0.0,1.4478,0.0595,0.0,97.7192,0.0,0.0,0.3372,0.0,0.0
PB_MONTE HOREBE,5061,0.1383,0.0395,0.0,0.8101,0.0,0.0,98.9923,0.0198,0.0,0.0,0.0,0.0
PB_MONTEIRO,37454,0.1896,0.2884,0.0,0.4752,0.1095,0.0267,98.8786,0.032,0.0,0.0,0.0,0.0
PB_MULUNGU,8717,0.0229,0.0918,0.0,0.5506,0.1262,0.0,99.1626,0.0459,0.0,0.0,0.0,0.0
PB_NATUBA,7288,0.0137,0.0823,0.0,1.6603,0.0,0.0,98.23,0.0137,0.0,0.0,0.0,0.0
PB_NAZAREZINHO,7605,0.4208,0.263,0.0,1.0125,0.0,0.0,98.2643,0.0,0.0,0.0394,0.0,0.0
PB_NOVA FLORESTA,11528,0.0694,0.1214,0.0,0.3904,0.0173,0.0087,99.3754,0.0087,0.0,0.0087,0.0,0.0
PB_NOVA OLINDA,6568,0.472,0.3045,0.0609,0.2741,0.3197,0.0152,98.4318,0.0914,0.0,0.0305,0.0,0.0
PB_NOVA PALMEIRA,4470,0.0671,0.0895,0.0,0.0447,0.0224,0.0,99.7315,0.0,0.0,0.0447,0.0,0.0
PB_OLHO D'AGUA,7986,0.3381,0.6011,0.0,0.5259,0.0626,0.0,98.4473,0.025,0.0,0.0,0.0,0.0
PB_OLIVEDOS,3703,0.054,0.5941,0.0,1.6473,0.054,0.0,97.5965,0.054,0.0,0.0,0.0,0.0
PB_OURO VELHO,3518,0.0,0.1137,0.0,0.3411,0.0284,0.0,99.4315,0.0,0.0,0.0284,0.0569,0.0
PB_PARARI,1499,0.0667,0.0667,0.0,1.2675,0.1334,0.0,98.4656,0.0,0.0,0.0,0.0,0.0
PB_PASSAGEM,2894,0.0,0.1037,0.0,0.2764,0.0,0.0,99.6199,0.0,0.0,0.0,0.0,0.0
PB_PATOS,100903,0.2488,0.216,0.004,0.3776,0.0813,0.001,99.0199,0.0277,0.001,0.0119,0.0109,0.0
PB_PAULISTA,12828,0.1715,0.1091,0.0,0.0468,0.0468,0.0078,99.5713,0.0468,0.0,0.0,0.0,0.0
PB_PEDRA BRANCA,4241,0.1651,0.3065,0.0,0.2594,0.0943,0.0,98.7503,0.0707,0.0,0.3537,0.0,0.0
PB_PEDRA LAVRADA,7680,0.0521,0.1172,0.0,0.1823,0.0,0.0,99.6224,0.013,0.0,0.013,0.0,0.0
PB_PEDRAS DE FOGO,29956,0.0701,0.2504,0.01,0.3205,0.0134,0.0,99.309,0.0134,0.0033,0.01,0.0,0.0
PB_PEDRO REGIS,3625,0.0,0.0552,0.0,0.6897,0.0552,0.0,99.2,0.0,0.0,0.0,0.0,0.0
PB_PIANCO,17177,0.5705,0.3435,0.0873,0.4948,0.0931,0.0,98.3408,0.0466,0.0058,0.0175,0.0,0.0
PB_PICUI,22523,0.0577,0.2353,0.0,0.2442,0.04,0.0,99.3962,0.0222,0.0,0.0044,0.0,0.0
PB_PILAR,11702,0.0769,0.376,0.0,0.3418,0.0342,0.0,99.154,0.0085,0.0,0.0,0.0085,0.0
PB_PILOES,7918,0.1137,0.4294,0.0,0.581,0.3915,0.0,98.4339,0.0253,0.0,0.0126,0.0126,0.0
PB_PILOEZINHOS,5630,0.1421,0.1243,0.0,0.373,0.0,0.0,99.3606,0.0,0.0,0.0,0.0,0.0
PB_PIRPIRITUBA,10669,0.15,0.1218,0.0,0.5343,0.1218,0.0,99.0158,0.0,0.0,0.0562,0.0,0.0
PB_PITIMBU,11366,0.2024,0.3607,0.0,0.5103,0.0616,0.0,98.8386,0.0264,0.0,0.0,0.0,0.0
PB_POCINHOS,19121,0.2144,0.8315,0.0261,1.0617,0.0157,0.0,97.8087,0.0105,0.0,0.0314,0.0,0.0
PB_POCO DANTAS,3612,0.443,0.1938,0.0,0.5537,0.0,0.0,98.505,0.0277,0.0,0.2769,0.0,0.0
PB_POCO DE JOSE DE MOURA,3683,0.4616,0.0815,0.0543,1.439,0.1358,0.0,97.8279,0.0,0.0,0.0,0.0,0.0
PB_POMBAL,38369,0.6125,0.1095,0.0052,0.3727,0.0912,0.0026,98.7751,0.0052,0.0,0.0261,0.0,0.0
PB_PRATA,4348,0.046,0.368,0.0,1.219,0.0,0.0,98.2061,0.115,0.0,0.0,0.046,0.0
PB_PRINCESA ISABEL,21739,0.3266,0.2714,0.0046,0.2576,0.0368,0.0046,99.011,0.0598,0.0,0.0184,0.0092,0.0
PB_PUXINANA,13554,0.1549,0.1992,0.0074,0.7821,0.0369,0.0074,98.5392,0.0221,0.0,0.2508,0.0,0.0
PB_QUEIMADAS,41942,0.0858,0.3743,0.0095,0.3314,0.0238,0.0,99.1417,0.0167,0.0,0.0143,0.0024,0.0
PB_QUIXABA,1573,0.0636,0.3179,0.0,0.5086,0.1271,0.0,98.7921,0.1907,0.0,0.0,0.0,0.0
PB_REMIGIO,19749,0.2785,0.2785,0.0,1.0735,0.0354,0.0051,98.3088,0.0152,0.0,0.0051,0.0,0.0
PB_RIACHAO,1525,0.2623,0.1311,0.0,0.0,0.0656,0.0,99.541,0.0,0.0,0.0,0.0,0.0
PB_RIACHAO DO BACAMARTE,1415,0.0707,1.2014,0.0,0.0,0.0,0.0,98.6572,0.0,0.0,0.0707,0.0,0.0
PB_RIACHAO DO POCO,1438,0.0,0.2782,0.0,0.3477,0.0,0.0,99.3046,0.0695,0.0,0.0,0.0,0.0
PB_RIACHO DE SANTO ANTONIO,610,0.9836,0.0,0.0,0.4918,0.0,0.0,98.5246,0.0,0.0,0.0,0.0,0.0
PB_RIACHO DOS CAVALOS,4351,0.2068,0.2758,0.0,0.1149,0.0,0.0,99.3795,0.023,0.0,0.0,0.0,0.0
PB_RIO TINTO,27359,0.2157,0.212,0.0146,0.3619,0.0877,0.0402,98.9985,0.0256,0.0,0.0292,0.0146,0.0
PB_SALGADINHO,3441,0.1453,0.0291,0.0,0.3778,0.0872,0.0,99.3025,0.0291,0.0,0.0291,0.0,0.0
PB_SALGADO DE SAO FELIX,12603,0.0238,0.5872,0.0,0.5713,0.0159,0.0,98.786,0.0159,0.0,0.0,0.0,0.0
PB_SANTA CECILIA,4239,0.0,3.0668,0.0,2.359,0.0236,0.0,94.5506,0.0,0.0,0.0,0.0,0.0
PB_SANTA CRUZ,6562,0.1219,0.0305,0.0,0.1829,0.0152,0.0762,99.5123,0.0,0.0305,0.0305,0.0,0.0
PB_SANTA HELENA,6176,0.3724,0.6153,0.0,2.2992,0.081,0.0,96.4378,0.0648,0.0,0.1295,0.0,0.0
PB_SANTA INES,3155,0.729,0.0634,0.0,0.0951,0.0317,0.0,98.6371,0.3803,0.0,0.0634,0.0,0.0
PB_SANTA LUZIA,15898,0.0692,0.239,0.0063,0.1195,0.0189,0.0063,99.5157,0.0063,0.0,0.0189,0.0,0.0
PB_SANTA RITA,112664,0.2033,0.2814,0.0027,0.3861,0.0728,0.0222,98.9748,0.0364,0.0,0.0107,0.0071,0.0027
PB_SANTA TERESINHA,5273,0.1138,0.6827,0.0,0.4362,0.019,0.0,98.7104,0.0379,0.0,0.0,0.0,0.0
PB_SANTANA DE MANGUEIRA,5886,0.0,0.3228,0.0,0.1019,0.034,0.0,99.5073,0.034,0.0,0.0,0.0,0.0
PB_SANTANA DOS GARROTES,7357,0.2854,0.5981,0.0,0.435,0.1903,0.0272,98.0699,0.0136,0.0,0.367,0.0136,0.0
PB_SANTO ANDRE,2735,0.0366,0.4388,0.0,0.6947,0.1097,0.0,98.3547,0.2925,0.0,0.0731,0.0,0.0
PB_SAO BENTINHO,2971,0.3029,0.1683,0.0,0.1683,0.101,0.0,99.2258,0.0,0.0,0.0337,0.0,0.0
PB_SAO BENTO,35178,0.253,0.6481,0.0,0.1848,0.0881,0.0171,98.7947,0.0114,0.0,0.0028,0.0,0.0
PB_SAO DOMINGOS,930,1.3978,0.1075,0.0,0.3226,0.0,0.0,98.172,0.0,0.0,0.0,0.0,0.0
PB_SAO DOMINGOS DO CARIRI,1817,0.0,0.0,0.0,2.1464,0.0,0.0,97.4684,0.3302,0.0,0.055,0.0,0.0
PB_SAO FRANCISCO,3448,1.2761,0.058,0.0,0.232,0.232,0.0,98.2019,0.0,0.0,0.0,0.0,0.0
PB_SAO JOAO DO CARIRI,5666,0.0529,0.1765,0.0,0.9001,0.0529,0.0,98.8175,0.0,0.0,0.0,0.0,0.0
PB_SAO JOAO DO RIO DO PEIXE,19076,0.4299,0.0629,0.0,1.3787,0.1573,0.0105,97.9346,0.0105,0.0,0.0052,0.0,0.0105
PB_SAO JOAO DO TIGRE,4442,0.878,0.5178,0.045,0.6078,0.0,0.0,97.9514,0.0,0.0,0.0,0.0,0.0
PB_SAO JOSE DA LAGOA TAPADA,7723,4.5708,0.0518,0.0,1.3596,0.1295,0.0,93.8366,0.0259,0.0,0.0129,0.0129,0.0
PB_SAO JOSE DE CAIANA,5577,0.2331,0.8965,0.2152,0.1076,0.1076,0.0179,98.3683,0.0179,0.0,0.0359,0.0,0.0
PB_SAO JOSE DE ESPINHARAS,4909,0.0815,0.0815,0.0,0.0,0.0407,0.0204,99.7352,0.0204,0.0,0.0204,0.0,0.0
PB_SAO JOSE DE PIRANHAS,20510,0.2877,0.078,0.0049,0.7947,0.0244,0.0049,98.7811,0.0244,0.0,0.0,0.0,0.0
PB_SAO JOSE DE PRINCESA,2327,0.4297,0.1719,0.0859,0.0,0.0,0.0,99.2265,0.0859,0.0,0.0,0.0,0.0
PB_SAO JOSE DO BONFIM,3519,0.1137,0.3694,0.0,0.3978,0.0284,0.0,98.9486,0.1421,0.0,0.0,0.0,0.0
PB_SAO JOSE DO BREJO DO CRUZ,1519,0.0,0.1975,0.0658,0.4608,0.0,0.0,99.2758,0.0,0.0,0.0,0.0,0.0
PB_SAO JOSE DO SABUGI,4902,0.0612,0.102,0.0,0.0816,0.1428,0.0,99.6124,0.0,0.0,0.0,0.0,0.0
PB_SAO JOSE DOS CORDEIROS,4676,0.1711,0.5988,0.0,0.556,0.0428,0.0214,98.5244,0.0428,0.0,0.0428,0.0,0.0
PB_SAO JOSE DOS RAMOS,3833,0.2348,0.2609,0.0,0.4696,0.0,0.0,98.9825,0.0,0.0,0.0522,0.0,0.0
PB_SAO MAMEDE,8528,0.0704,0.4104,0.0,0.2932,0.0352,0.0117,99.1674,0.0,0.0,0.0117,0.0,0.0
PB_SAO MIGUEL DE TAIPU,6428,0.0933,0.2489,0.0,0.4978,0.0156,0.0,99.051,0.0156,0.0,0.0778,0.0,0.0
PB_SAO SEBASTIAO DE LAGOA DE ROCA,10874,0.1655,0.2575,0.0,0.4598,0.1287,0.0,98.9056,0.0,0.0,0.0828,0.0,0.0
PB_SAO SEBASTIAO DO UMBUZEIRO,4029,0.4468,0.1986,0.0,0.273,0.2482,0.0,98.8086,0.0,0.0,0.0248,0.0,0.0
PB_SAO VICENTE DO SERIDO,5776,0.0519,0.277,0.0,2.1814,0.0866,0.0,97.3684,0.0173,0.0,0.0,0.0,0.0173
PB_SAPE,55437,0.1569,0.3103,0.0018,0.395,0.0541,0.0595,98.9682,0.0343,0.0,0.0072,0.0126,0.0
PB_SERRA BRANCA,14405,0.1944,0.3471,0.0,0.6387,0.1111,0.0139,98.6532,0.0069,0.0,0.0208,0.0069,0.0069
PB_SERRA DA RAIZ,3097,0.1292,0.0969,0.0,0.0969,0.0323,0.0,99.5802,0.0323,0.0,0.0323,0.0,0.0
PB_SERRA GRANDE,3177,0.1259,0.0,0.0944,0.063,0.0315,0.0944,99.5279,0.063,0.0,0.0,0.0,0.0
PB_SERRA REDONDA,8317,0.012,0.3367,0.0,0.6493,0.1323,0.0,98.8578,0.012,0.0,0.0,0.0,0.0
PB_SERRARIA,6978,0.258,0.086,0.0,0.1146,0.0143,0.0,99.5271,0.0,0.0,0.0,0.0,0.0
PB_SERTAOZINHO,3051,0.2622,0.1639,0.0,0.3933,0.0328,0.0,99.1478,0.0,0.0,0.0,0.0,0.0
PB_SOBRADO,5168,0.0193,0.2128,0.0,0.1548,0.0193,0.0,99.5937,0.0,0.0,0.0,0.0,0.0
PB_SOLANEA,28993,0.1897,0.2345,0.0,0.2138,0.0655,0.0138,99.2481,0.0241,0.0,0.0103,0.0,0.0
PB_SOLEDADE,13447,0.0595,0.6544,0.0,0.9816,0.3495,0.0744,97.8583,0.0074,0.0074,0.0074,0.0,0.0
PB_SOSSEGO,3105,0.1288,0.0,0.0,0.2576,0.0322,0.0322,99.5169,0.0322,0.0,0.0,0.0,0.0
PB_SOUSA,60701,0.8319,0.1631,0.028,0.7364,0.0642,0.0049,98.1434,0.0198,0.0,0.0066,0.0016,0.0
PB_SUME,19743,0.1266,0.3292,0.0051,0.8864,0.1773,0.0,98.3285,0.081,0.0051,0.0253,0.0,0.0355
PB_TACIMA,8934,0.056,0.1007,0.0,0.694,0.0224,0.0,99.1157,0.0,0.0,0.0112,0.0,0.0
PB_TAPEROA,14377,0.153,0.2921,0.0,0.4382,0.0278,0.007,98.9428,0.1391,0.0,0.0,0.0,0.0
PB_TAVARES,14599,0.0205,0.3767,0.0,0.1575,0.0822,0.0,99.3013,0.0616,0.0,0.0,0.0,0.0
PB_TEIXEIRA,15919,0.1633,0.1759,0.0,0.2827,0.0251,0.0063,99.265,0.0628,0.0,0.0188,0.0,0.0
PB_TENORIO,2488,0.1608,0.0804,0.0,0.2412,0.1206,0.0,99.3167,0.0,0.0,0.0804,0.0,0.0
PB_TRIUNFO,10589,0.5666,0.0944,0.0,0.4061,0.0472,0.0,98.8479,0.0283,0.0,0.0094,0.0,0.0
PB_UIRAUNA,16950,0.944,0.1534,0.0059,0.767,0.0649,0.0,98.0118,0.0236,0.0,0.0236,0.0059,0.0
PB_UMBUZEIRO,9115,0.0439,0.5705,0.0,0.3182,0.0439,0.0,98.9468,0.0658,0.0,0.011,0.0,0.0
